provider	URL	course	webinar_date	webinar_duration	webinare_title
Other	https://kinescope.io/embed/201002997	Other	2022-03-30T11:11:53+00:00	PT31M6.676S	Типографика в iOS / Ирина Дягилева (RAMBLER&amp;Co)
Other	https://kinescope.io/embed/201002999	Other	2022-03-30T11:11:53+00:00	PT30M32.612S	Amazing threesome, rrr... React. Redux. Real world / Ростислав Галкин (Babo)
Other	https://kinescope.io/embed/201003007	Other	2022-03-30T11:11:54+00:00	PT36M46.384S	Ангелы и демоны многопоточного программирования / Алексей Федоров (Одноклассники)
Other	https://kinescope.io/embed/201003009	Other	2022-03-30T11:11:54+00:00	PT1H18M12.382S	Как на самом деле всё устроено в государстве / Герман Клименко (ИРИ)
Other	https://kinescope.io/embed/201003013	Other	2022-03-30T11:11:54+00:00	PT27M7.255S	Успешный кейс использования React Native в продакшне / Евгений Федоров (LOOKBUCK)
Other	https://kinescope.io/embed/201003027	Other	2022-03-30T11:11:55+00:00	PT45M1.503S	Опыт международных продаж видеостримера Flussonic / Максим Лапшин (Erlyvideo)
Other	https://kinescope.io/embed/201003043	Other	2022-03-30T11:11:57+00:00	PT37M18.985S	Реализация бессерверного бэкенда мобильного приложения на базе AWS / К.Потехин, В.Сочинский
Other	https://kinescope.io/embed/201003051	Other	2022-03-30T11:11:57+00:00	PT23M26.781S	Веб-разработка без наркотиков с помощью PostgreSQL, Nginx и c2h5oh / Миша Кириллов (CINEMOOD)
Other	https://kinescope.io/embed/201003071	Other	2022-03-30T11:11:59+00:00	PT33M20.818S	Мифы обработки персональных данных и их безопасность / Станислав Ярошевский (ООО НЮС)
Other	https://kinescope.io/embed/201003075	Other	2022-03-30T11:11:59+00:00	PT35M42.11S	ChatOps на практике. Организация работы команды сопровождения / Евгений Потапов (ITSumma)
Other	https://kinescope.io/embed/201003077	Other	2022-03-30T11:11:59+00:00	PT39M11.23S	Принципы автоматического масштабирования приложения в AWS / Антон Регеда (Juno)
Other	https://kinescope.io/embed/201003084	Other	2022-03-30T11:12:00+00:00	PT53M58.697S	Как сравнить и выбрать хостинг-провайдера / Игорь Мызгин (Servers.ru)
Other	https://kinescope.io/embed/201003116	Other	2022-03-30T11:12:02+00:00	PT52M4.222S	Организация надежного резервного копирования веб-проекта / Антон Баранов (ITSumma)
Other	https://kinescope.io/embed/201003118	Other	2022-03-30T11:12:02+00:00	PT41M49.311S	DC/OS — больше чем PaaS / Никита Борзых (Express 42)
Other	https://kinescope.io/embed/201003136	Other	2022-03-30T11:12:03+00:00	PT58M47.576S	React
Other	https://kinescope.io/embed/201003147	Other	2022-03-30T11:12:04+00:00	PT36M38.35S	Мой маленький уютный PaaS / Илья Беда (bro.agency)
Other	https://kinescope.io/embed/201003159	Other	2022-03-30T11:12:05+00:00	PT36M26.995S	Event-based self-healing monitoring / Кирилл Сотников (Cognician)
Other	https://kinescope.io/embed/201003175	Other	2022-03-30T11:12:06+00:00	PT43M30.109S	Библиотека UI компонентов, о которой вы всегда мечтали / Роберт Харитонов (Liberty Global)
Other	https://kinescope.io/embed/201003179	Other	2022-03-30T11:12:06+00:00	PT17M46.47S	Построение моделей на примере продаж рекламы / Алексей Праслов (Avito)
Other	https://kinescope.io/embed/201003198	Other	2022-03-30T11:12:48+00:00	PT43M47.454S	Как посчитать эффективность техпиара? / Михаил Клюев (Avito)
Other	https://kinescope.io/embed/201003200	Other	2022-03-30T11:12:48+00:00	PT30M33.402S	Зачем мы участвуем в конференциях, и о чем хотим сказать публике / Иван Мирошниченко (Qrator Labs)
Other	https://kinescope.io/embed/201003203	Other	2022-03-30T11:12:49+00:00	PT33M8.116S	Бренд, который строит себя сам / Евгения Голева (Lamoda)
Other	https://kinescope.io/embed/201003207	Other	2022-03-30T11:12:49+00:00	PT41M2.244S	Специфика современных IT-сообществ  / Андрей Яманов (MoscowJS)
Other	https://kinescope.io/embed/201003209	Other	2022-03-30T11:12:49+00:00	PT18M26.524S	Долгоиграющие истории вместо одноразовых анонсов мероприятий / Екатерина Горелова (Хабрахабр)
Other	https://kinescope.io/embed/201003222	Other	2022-03-30T11:13:48+00:00	PT3M27.378S	Видеоотчет о Saint TeamLead Conf 2018
Other	https://kinescope.io/embed/201003224	Other	2022-03-30T11:13:48+00:00	PT15M38.83S	Открытие Saint TeamLead Conf 2018
Other	https://kinescope.io/embed/201003226	Other	2022-03-30T11:13:48+00:00	PT43M13.762S	Organisational Structure in Spotify / Yuliya Kurapatsenkava (Spotify)
Other	https://kinescope.io/embed/201003228	Other	2022-03-30T11:13:48+00:00	PT56M50.803S	Как собирать метрики и стоит ли на них полагаться / Макс Богуславский (RnD)
Other	https://kinescope.io/embed/201003231	Other	2022-03-30T11:13:49+00:00	PT46M35.729S	Оцениваем процессы в команде разработки на основе объективных данных / Сергей Семенов (GitLean)
Other	https://kinescope.io/embed/201003233	Other	2022-03-30T11:13:49+00:00	PT43M38.329S	Как оценить эффективность команды / Алексей Катаев (Skyeng)
Other	https://kinescope.io/embed/201003235	Other	2022-03-30T11:13:49+00:00	PT51M25.886S	Что мы (теперь) знаем об эффективности разработки / Игорь Луканин (Контур)
Other	https://kinescope.io/embed/201003237	Other	2022-03-30T11:13:49+00:00	PT48M59.461S	Мотивация команды через майнинг игровой валюты / Евгений Ртищев (Сбербанк-Технологии)
Other	https://kinescope.io/embed/201003239	Other	2022-03-30T11:13:49+00:00	PT49M26.22S	Разделение ответственности в IT-командах / Максим Цепков (mtsepkov.org)
